t,plant,axis,phytomer,organ,element,PAR
205,1,MS,1,Internode,enclosed,1
205,1,MS,1,Internode,exposed,15
205,1,MS,1,Lamina,exposed,188
205,1,MS,1,Sheath,exposed,47
205,1,MS,2,Internode,enclosed,3
205,1,MS,2,Lamina,exposed,45
205,1,MS,2,Sheath,exposed,8
205,1,MS,3,Internode,enclosed,1
205,1,MS,3,Lamina,exposed,14
205,1,MS,3,Sheath,exposed,3
205,1,MS,4,Peduncle,enclosed,9
205,1,MS,4,Peduncle,exposed,96
205,1,MS,5,Chaff,exposed,218
206,1,MS,1,Internode,enclosed,1
206,1,MS,1,Internode,exposed,18
206,1,MS,1,Lamina,exposed,217
206,1,MS,1,Sheath,exposed,55
206,1,MS,2,Internode,enclosed,4
206,1,MS,2,Lamina,exposed,52
206,1,MS,2,Sheath,exposed,10
206,1,MS,3,Internode,enclosed,1
206,1,MS,3,Lamina,exposed,16
206,1,MS,3,Sheath,exposed,3
206,1,MS,4,Peduncle,enclosed,11
206,1,MS,4,Peduncle,exposed,111
206,1,MS,5,Chaff,exposed,252
207,1,MS,1,Internode,enclosed,0
207,1,MS,1,Internode,exposed,5
207,1,MS,1,Lamina,exposed,62
207,1,MS,1,Sheath,exposed,15
207,1,MS,2,Internode,enclosed,1
207,1,MS,2,Lamina,exposed,15
207,1,MS,2,Sheath,exposed,2
207,1,MS,3,Internode,enclosed,0
207,1,MS,3,Lamina,exposed,4
207,1,MS,3,Sheath,exposed,1
207,1,MS,4,Peduncle,enclosed,3
207,1,MS,4,Peduncle,exposed,32
207,1,MS,5,Chaff,exposed,72
208,1,MS,1,Internode,enclosed,0
208,1,MS,1,Internode,exposed,3
208,1,MS,1,Lamina,exposed,38
208,1,MS,1,Sheath,exposed,9
208,1,MS,2,Internode,enclosed,0
208,1,MS,2,Lamina,exposed,9
208,1,MS,2,Sheath,exposed,1
208,1,MS,3,Internode,enclosed,0
208,1,MS,3,Lamina,exposed,2
208,1,MS,3,Sheath,exposed,0
208,1,MS,4,Peduncle,enclosed,1
208,1,MS,4,Peduncle,exposed,19
208,1,MS,5,Chaff,exposed,44
209,1,MS,1,Internode,enclosed,0
209,1,MS,1,Internode,exposed,3
209,1,MS,1,Lamina,exposed,43
209,1,MS,1,Sheath,exposed,11
209,1,MS,2,Internode,enclosed,0
209,1,MS,2,Lamina,exposed,10
209,1,MS,2,Sheath,exposed,2
209,1,MS,3,Internode,enclosed,0
209,1,MS,3,Lamina,exposed,3
209,1,MS,3,Sheath,exposed,0
209,1,MS,4,Peduncle,enclosed,2
209,1,MS,4,Peduncle,exposed,22
209,1,MS,5,Chaff,exposed,50
210,1,MS,1,Internode,enclosed,0
210,1,MS,1,Internode,exposed,5
210,1,MS,1,Lamina,exposed,62
210,1,MS,1,Sheath,exposed,15
210,1,MS,2,Internode,enclosed,1
210,1,MS,2,Lamina,exposed,15
210,1,MS,2,Sheath,exposed,2
210,1,MS,3,Internode,enclosed,0
210,1,MS,3,Lamina,exposed,4
210,1,MS,3,Sheath,exposed,1
210,1,MS,4,Peduncle,enclosed,3
210,1,MS,4,Peduncle,exposed,32
210,1,MS,5,Chaff,exposed,72
211,1,MS,1,Internode,enclosed,0
211,1,MS,1,Internode,exposed,1
211,1,MS,1,Lamina,exposed,19
211,1,MS,1,Sheath,exposed,4
211,1,MS,2,Internode,enclosed,0
211,1,MS,2,Lamina,exposed,4
211,1,MS,2,Sheath,exposed,0
211,1,MS,3,Internode,enclosed,0
211,1,MS,3,Lamina,exposed,1
211,1,MS,3,Sheath,exposed,0
211,1,MS,4,Peduncle,enclosed,0
211,1,MS,4,Peduncle,exposed,9
211,1,MS,5,Chaff,exposed,22
212,1,MS,1,Internode,enclosed,0
212,1,MS,1,Internode,exposed,0
212,1,MS,1,Lamina,exposed,0
212,1,MS,1,Sheath,exposed,0
212,1,MS,2,Internode,enclosed,0
212,1,MS,2,Lamina,exposed,0
212,1,MS,2,Sheath,exposed,0
212,1,MS,3,Internode,enclosed,0
212,1,MS,3,Lamina,exposed,0
212,1,MS,3,Sheath,exposed,0
212,1,MS,4,Peduncle,enclosed,0
212,1,MS,4,Peduncle,exposed,0
212,1,MS,5,Chaff,exposed,0
213,1,MS,1,Internode,enclosed,0
213,1,MS,1,Internode,exposed,0
213,1,MS,1,Lamina,exposed,0
213,1,MS,1,Sheath,exposed,0
213,1,MS,2,Internode,enclosed,0
213,1,MS,2,Lamina,exposed,0
213,1,MS,2,Sheath,exposed,0
213,1,MS,3,Internode,enclosed,0
213,1,MS,3,Lamina,exposed,0
213,1,MS,3,Sheath,exposed,0
213,1,MS,4,Peduncle,enclosed,0
213,1,MS,4,Peduncle,exposed,0
213,1,MS,5,Chaff,exposed,0
214,1,MS,1,Internode,enclosed,0
214,1,MS,1,Internode,exposed,0
214,1,MS,1,Lamina,exposed,0
214,1,MS,1,Sheath,exposed,0
214,1,MS,2,Internode,enclosed,0
214,1,MS,2,Lamina,exposed,0
214,1,MS,2,Sheath,exposed,0
214,1,MS,3,Internode,enclosed,0
214,1,MS,3,Lamina,exposed,0
214,1,MS,3,Sheath,exposed,0
214,1,MS,4,Peduncle,enclosed,0
214,1,MS,4,Peduncle,exposed,0
214,1,MS,5,Chaff,exposed,0
215,1,MS,1,Internode,enclosed,0
215,1,MS,1,Internode,exposed,0
215,1,MS,1,Lamina,exposed,0
215,1,MS,1,Sheath,exposed,0
215,1,MS,2,Internode,enclosed,0
215,1,MS,2,Lamina,exposed,0
215,1,MS,2,Sheath,exposed,0
215,1,MS,3,Internode,enclosed,0
215,1,MS,3,Lamina,exposed,0
215,1,MS,3,Sheath,exposed,0
215,1,MS,4,Peduncle,enclosed,0
215,1,MS,4,Peduncle,exposed,0
215,1,MS,5,Chaff,exposed,0
216,1,MS,1,Internode,enclosed,0
216,1,MS,1,Internode,exposed,0
216,1,MS,1,Lamina,exposed,0
216,1,MS,1,Sheath,exposed,0
216,1,MS,2,Internode,enclosed,0
216,1,MS,2,Lamina,exposed,0
216,1,MS,2,Sheath,exposed,0
216,1,MS,3,Internode,enclosed,0
216,1,MS,3,Lamina,exposed,0
216,1,MS,3,Sheath,exposed,0
216,1,MS,4,Peduncle,enclosed,0
216,1,MS,4,Peduncle,exposed,0
216,1,MS,5,Chaff,exposed,0
217,1,MS,1,Internode,enclosed,0
217,1,MS,1,Internode,exposed,0
217,1,MS,1,Lamina,exposed,0
217,1,MS,1,Sheath,exposed,0
217,1,MS,2,Internode,enclosed,0
217,1,MS,2,Lamina,exposed,0
217,1,MS,2,Sheath,exposed,0
217,1,MS,3,Internode,enclosed,0
217,1,MS,3,Lamina,exposed,0
217,1,MS,3,Sheath,exposed,0
217,1,MS,4,Peduncle,enclosed,0
217,1,MS,4,Peduncle,exposed,0
217,1,MS,5,Chaff,exposed,0
218,1,MS,1,Internode,enclosed,0
218,1,MS,1,Internode,exposed,0
218,1,MS,1,Lamina,exposed,0
218,1,MS,1,Sheath,exposed,0
218,1,MS,2,Internode,enclosed,0
218,1,MS,2,Lamina,exposed,0
218,1,MS,2,Sheath,exposed,0
218,1,MS,3,Internode,enclosed,0
218,1,MS,3,Lamina,exposed,0
218,1,MS,3,Sheath,exposed,0
218,1,MS,4,Peduncle,enclosed,0
218,1,MS,4,Peduncle,exposed,0
218,1,MS,5,Chaff,exposed,0
219,1,MS,1,Internode,enclosed,0
219,1,MS,1,Internode,exposed,0
219,1,MS,1,Lamina,exposed,0
219,1,MS,1,Sheath,exposed,0
219,1,MS,2,Internode,enclosed,0
219,1,MS,2,Lamina,exposed,0
219,1,MS,2,Sheath,exposed,0
219,1,MS,3,Internode,enclosed,0
219,1,MS,3,Lamina,exposed,0
219,1,MS,3,Sheath,exposed,0
219,1,MS,4,Peduncle,enclosed,0
219,1,MS,4,Peduncle,exposed,0
219,1,MS,5,Chaff,exposed,0
220,1,MS,1,Internode,enclosed,0
220,1,MS,1,Internode,exposed,0
220,1,MS,1,Lamina,exposed,0
220,1,MS,1,Sheath,exposed,0
220,1,MS,2,Internode,enclosed,0
220,1,MS,2,Lamina,exposed,0
220,1,MS,2,Sheath,exposed,0
220,1,MS,3,Internode,enclosed,0
220,1,MS,3,Lamina,exposed,0
220,1,MS,3,Sheath,exposed,0
220,1,MS,4,Peduncle,enclosed,0
220,1,MS,4,Peduncle,exposed,0
220,1,MS,5,Chaff,exposed,0
221,1,MS,1,Internode,enclosed,0
221,1,MS,1,Internode,exposed,1
221,1,MS,1,Lamina,exposed,19
221,1,MS,1,Sheath,exposed,4
221,1,MS,2,Internode,enclosed,0
221,1,MS,2,Lamina,exposed,4
221,1,MS,2,Sheath,exposed,0
221,1,MS,3,Internode,enclosed,0
221,1,MS,3,Lamina,exposed,1
221,1,MS,3,Sheath,exposed,0
221,1,MS,4,Peduncle,enclosed,0
221,1,MS,4,Peduncle,exposed,9
221,1,MS,5,Chaff,exposed,22
222,1,MS,1,Internode,enclosed,0
222,1,MS,1,Internode,exposed,5
222,1,MS,1,Lamina,exposed,67
222,1,MS,1,Sheath,exposed,17
222,1,MS,2,Internode,enclosed,1
222,1,MS,2,Lamina,exposed,16
222,1,MS,2,Sheath,exposed,3
222,1,MS,3,Internode,enclosed,0
222,1,MS,3,Lamina,exposed,5
222,1,MS,3,Sheath,exposed,1
222,1,MS,4,Peduncle,enclosed,3
222,1,MS,4,Peduncle,exposed,34
222,1,MS,5,Chaff,exposed,78
223,1,MS,1,Internode,enclosed,1
223,1,MS,1,Internode,exposed,14
223,1,MS,1,Lamina,exposed,173
223,1,MS,1,Sheath,exposed,44
223,1,MS,2,Internode,enclosed,3
223,1,MS,2,Lamina,exposed,42
223,1,MS,2,Sheath,exposed,8
223,1,MS,3,Internode,enclosed,1
223,1,MS,3,Lamina,exposed,13
223,1,MS,3,Sheath,exposed,3
223,1,MS,4,Peduncle,enclosed,8
223,1,MS,4,Peduncle,exposed,88
223,1,MS,5,Chaff,exposed,202
224,1,MS,1,Internode,enclosed,2
224,1,MS,1,Internode,exposed,26
224,1,MS,1,Lamina,exposed,314
224,1,MS,1,Sheath,exposed,79
224,1,MS,2,Internode,enclosed,6
224,1,MS,2,Lamina,exposed,76
224,1,MS,2,Sheath,exposed,14
224,1,MS,3,Internode,enclosed,2
224,1,MS,3,Lamina,exposed,23
224,1,MS,3,Sheath,exposed,5
224,1,MS,4,Peduncle,enclosed,16
224,1,MS,4,Peduncle,exposed,160
224,1,MS,5,Chaff,exposed,364
225,1,MS,1,Internode,enclosed,1
225,1,MS,1,Internode,exposed,13
225,1,MS,1,Lamina,exposed,164
225,1,MS,1,Sheath,exposed,41
225,1,MS,2,Internode,enclosed,3
225,1,MS,2,Lamina,exposed,39
225,1,MS,2,Sheath,exposed,7
225,1,MS,3,Internode,enclosed,1
225,1,MS,3,Lamina,exposed,12
225,1,MS,3,Sheath,exposed,2
225,1,MS,4,Peduncle,enclosed,8
225,1,MS,4,Peduncle,exposed,83
225,1,MS,5,Chaff,exposed,190
226,1,MS,1,Internode,enclosed,2
226,1,MS,1,Internode,exposed,22
226,1,MS,1,Lamina,exposed,270
226,1,MS,1,Sheath,exposed,68
226,1,MS,2,Internode,enclosed,5
226,1,MS,2,Lamina,exposed,65
226,1,MS,2,Sheath,exposed,12
226,1,MS,3,Internode,enclosed,1
226,1,MS,3,Lamina,exposed,20
226,1,MS,3,Sheath,exposed,4
226,1,MS,4,Peduncle,enclosed,13
226,1,MS,4,Peduncle,exposed,138
226,1,MS,5,Chaff,exposed,314
227,1,MS,1,Internode,enclosed,0
227,1,MS,1,Internode,exposed,7
227,1,MS,1,Lamina,exposed,91
227,1,MS,1,Sheath,exposed,23
227,1,MS,2,Internode,enclosed,1
227,1,MS,2,Lamina,exposed,22
227,1,MS,2,Sheath,exposed,4
227,1,MS,3,Internode,enclosed,0
227,1,MS,3,Lamina,exposed,6
227,1,MS,3,Sheath,exposed,1
227,1,MS,4,Peduncle,enclosed,4
227,1,MS,4,Peduncle,exposed,46
227,1,MS,5,Chaff,exposed,106
228,1,MS,1,Internode,enclosed,1
228,1,MS,1,Internode,exposed,12
228,1,MS,1,Lamina,exposed,149
228,1,MS,1,Sheath,exposed,38
228,1,MS,2,Internode,enclosed,3
228,1,MS,2,Lamina,exposed,36
228,1,MS,2,Sheath,exposed,7
228,1,MS,3,Internode,enclosed,1
228,1,MS,3,Lamina,exposed,11
228,1,MS,3,Sheath,exposed,2
228,1,MS,4,Peduncle,enclosed,7
228,1,MS,4,Peduncle,exposed,76
228,1,MS,5,Chaff,exposed,173
229,1,MS,1,Internode,enclosed,1
229,1,MS,1,Internode,exposed,15
229,1,MS,1,Lamina,exposed,188
229,1,MS,1,Sheath,exposed,47
229,1,MS,2,Internode,enclosed,3
229,1,MS,2,Lamina,exposed,45
229,1,MS,2,Sheath,exposed,8
229,1,MS,3,Internode,enclosed,1
229,1,MS,3,Lamina,exposed,14
229,1,MS,3,Sheath,exposed,3
229,1,MS,4,Peduncle,enclosed,9
229,1,MS,4,Peduncle,exposed,96
229,1,MS,5,Chaff,exposed,218
230,1,MS,1,Internode,enclosed,1
230,1,MS,1,Internode,exposed,18
230,1,MS,1,Lamina,exposed,217
230,1,MS,1,Sheath,exposed,55
230,1,MS,2,Internode,enclosed,4
230,1,MS,2,Lamina,exposed,52
230,1,MS,2,Sheath,exposed,10
230,1,MS,3,Internode,enclosed,1
230,1,MS,3,Lamina,exposed,16
230,1,MS,3,Sheath,exposed,3
230,1,MS,4,Peduncle,enclosed,11
230,1,MS,4,Peduncle,exposed,111
230,1,MS,5,Chaff,exposed,252
231,1,MS,1,Internode,enclosed,0
231,1,MS,1,Internode,exposed,5
231,1,MS,1,Lamina,exposed,62
231,1,MS,1,Sheath,exposed,15
231,1,MS,2,Internode,enclosed,1
231,1,MS,2,Lamina,exposed,15
231,1,MS,2,Sheath,exposed,2
231,1,MS,3,Internode,enclosed,0
231,1,MS,3,Lamina,exposed,4
231,1,MS,3,Sheath,exposed,1
231,1,MS,4,Peduncle,enclosed,3
231,1,MS,4,Peduncle,exposed,32
231,1,MS,5,Chaff,exposed,72
232,1,MS,1,Internode,enclosed,0
232,1,MS,1,Internode,exposed,3
232,1,MS,1,Lamina,exposed,38
232,1,MS,1,Sheath,exposed,9
232,1,MS,2,Internode,enclosed,0
232,1,MS,2,Lamina,exposed,9
232,1,MS,2,Sheath,exposed,1
232,1,MS,3,Internode,enclosed,0
232,1,MS,3,Lamina,exposed,2
232,1,MS,3,Sheath,exposed,0
232,1,MS,4,Peduncle,enclosed,1
232,1,MS,4,Peduncle,exposed,19
232,1,MS,5,Chaff,exposed,44
233,1,MS,1,Internode,enclosed,0
233,1,MS,1,Internode,exposed,3
233,1,MS,1,Lamina,exposed,43
233,1,MS,1,Sheath,exposed,11
233,1,MS,2,Internode,enclosed,0
233,1,MS,2,Lamina,exposed,10
233,1,MS,2,Sheath,exposed,2
233,1,MS,3,Internode,enclosed,0
233,1,MS,3,Lamina,exposed,3
233,1,MS,3,Sheath,exposed,0
233,1,MS,4,Peduncle,enclosed,2
233,1,MS,4,Peduncle,exposed,22
233,1,MS,5,Chaff,exposed,50
234,1,MS,1,Internode,enclosed,0
234,1,MS,1,Internode,exposed,5
234,1,MS,1,Lamina,exposed,62
234,1,MS,1,Sheath,exposed,15
234,1,MS,2,Internode,enclosed,1
234,1,MS,2,Lamina,exposed,15
234,1,MS,2,Sheath,exposed,2
234,1,MS,3,Internode,enclosed,0
234,1,MS,3,Lamina,exposed,4
234,1,MS,3,Sheath,exposed,1
234,1,MS,4,Peduncle,enclosed,3
234,1,MS,4,Peduncle,exposed,32
234,1,MS,5,Chaff,exposed,72
235,1,MS,1,Internode,enclosed,0
235,1,MS,1,Internode,exposed,1
235,1,MS,1,Lamina,exposed,19
235,1,MS,1,Sheath,exposed,4
235,1,MS,2,Internode,enclosed,0
235,1,MS,2,Lamina,exposed,4
235,1,MS,2,Sheath,exposed,0
235,1,MS,3,Internode,enclosed,0
235,1,MS,3,Lamina,exposed,1
235,1,MS,3,Sheath,exposed,0
235,1,MS,4,Peduncle,enclosed,0
235,1,MS,4,Peduncle,exposed,9
235,1,MS,5,Chaff,exposed,22
236,1,MS,1,Internode,enclosed,0
236,1,MS,1,Internode,exposed,0
236,1,MS,1,Lamina,exposed,0
236,1,MS,1,Sheath,exposed,0
236,1,MS,2,Internode,enclosed,0
236,1,MS,2,Lamina,exposed,0
236,1,MS,2,Sheath,exposed,0
236,1,MS,3,Internode,enclosed,0
236,1,MS,3,Lamina,exposed,0
236,1,MS,3,Sheath,exposed,0
236,1,MS,4,Peduncle,enclosed,0
236,1,MS,4,Peduncle,exposed,0
236,1,MS,5,Chaff,exposed,0
237,1,MS,1,Internode,enclosed,0
237,1,MS,1,Internode,exposed,0
237,1,MS,1,Lamina,exposed,0
237,1,MS,1,Sheath,exposed,0
237,1,MS,2,Internode,enclosed,0
237,1,MS,2,Lamina,exposed,0
237,1,MS,2,Sheath,exposed,0
237,1,MS,3,Internode,enclosed,0
237,1,MS,3,Lamina,exposed,0
237,1,MS,3,Sheath,exposed,0
237,1,MS,4,Peduncle,enclosed,0
237,1,MS,4,Peduncle,exposed,0
237,1,MS,5,Chaff,exposed,0
238,1,MS,1,Internode,enclosed,0
238,1,MS,1,Internode,exposed,0
238,1,MS,1,Lamina,exposed,0
238,1,MS,1,Sheath,exposed,0
238,1,MS,2,Internode,enclosed,0
238,1,MS,2,Lamina,exposed,0
238,1,MS,2,Sheath,exposed,0
238,1,MS,3,Internode,enclosed,0
238,1,MS,3,Lamina,exposed,0
238,1,MS,3,Sheath,exposed,0
238,1,MS,4,Peduncle,enclosed,0
238,1,MS,4,Peduncle,exposed,0
238,1,MS,5,Chaff,exposed,0
239,1,MS,1,Internode,enclosed,0
239,1,MS,1,Internode,exposed,0
239,1,MS,1,Lamina,exposed,0
239,1,MS,1,Sheath,exposed,0
239,1,MS,2,Internode,enclosed,0
239,1,MS,2,Lamina,exposed,0
239,1,MS,2,Sheath,exposed,0
239,1,MS,3,Internode,enclosed,0
239,1,MS,3,Lamina,exposed,0
239,1,MS,3,Sheath,exposed,0
239,1,MS,4,Peduncle,enclosed,0
239,1,MS,4,Peduncle,exposed,0
239,1,MS,5,Chaff,exposed,0
240,1,MS,1,Internode,enclosed,0
240,1,MS,1,Internode,exposed,0
240,1,MS,1,Lamina,exposed,0
240,1,MS,1,Sheath,exposed,0
240,1,MS,2,Internode,enclosed,0
240,1,MS,2,Lamina,exposed,0
240,1,MS,2,Sheath,exposed,0
240,1,MS,3,Internode,enclosed,0
240,1,MS,3,Lamina,exposed,0
240,1,MS,3,Sheath,exposed,0
240,1,MS,4,Peduncle,enclosed,0
240,1,MS,4,Peduncle,exposed,0
240,1,MS,5,Chaff,exposed,0
241,1,MS,1,Internode,enclosed,0
241,1,MS,1,Internode,exposed,0
241,1,MS,1,Lamina,exposed,0
241,1,MS,1,Sheath,exposed,0
241,1,MS,2,Internode,enclosed,0
241,1,MS,2,Lamina,exposed,0
241,1,MS,2,Sheath,exposed,0
241,1,MS,3,Internode,enclosed,0
241,1,MS,3,Lamina,exposed,0
241,1,MS,3,Sheath,exposed,0
241,1,MS,4,Peduncle,enclosed,0
241,1,MS,4,Peduncle,exposed,0
241,1,MS,5,Chaff,exposed,0
242,1,MS,1,Internode,enclosed,0
242,1,MS,1,Internode,exposed,0
242,1,MS,1,Lamina,exposed,0
242,1,MS,1,Sheath,exposed,0
242,1,MS,2,Internode,enclosed,0
242,1,MS,2,Lamina,exposed,0
242,1,MS,2,Sheath,exposed,0
242,1,MS,3,Internode,enclosed,0
242,1,MS,3,Lamina,exposed,0
242,1,MS,3,Sheath,exposed,0
242,1,MS,4,Peduncle,enclosed,0
242,1,MS,4,Peduncle,exposed,0
242,1,MS,5,Chaff,exposed,0
243,1,MS,1,Internode,enclosed,0
243,1,MS,1,Internode,exposed,0
243,1,MS,1,Lamina,exposed,0
243,1,MS,1,Sheath,exposed,0
243,1,MS,2,Internode,enclosed,0
243,1,MS,2,Lamina,exposed,0
243,1,MS,2,Sheath,exposed,0
243,1,MS,3,Internode,enclosed,0
243,1,MS,3,Lamina,exposed,0
243,1,MS,3,Sheath,exposed,0
243,1,MS,4,Peduncle,enclosed,0
243,1,MS,4,Peduncle,exposed,0
243,1,MS,5,Chaff,exposed,0
244,1,MS,1,Internode,enclosed,0
244,1,MS,1,Internode,exposed,0
244,1,MS,1,Lamina,exposed,0
244,1,MS,1,Sheath,exposed,0
244,1,MS,2,Internode,enclosed,0
244,1,MS,2,Lamina,exposed,0
244,1,MS,2,Sheath,exposed,0
244,1,MS,3,Internode,enclosed,0
244,1,MS,3,Lamina,exposed,0
244,1,MS,3,Sheath,exposed,0
244,1,MS,4,Peduncle,enclosed,0
244,1,MS,4,Peduncle,exposed,0
244,1,MS,5,Chaff,exposed,0
245,1,MS,1,Internode,enclosed,0
245,1,MS,1,Internode,exposed,1
245,1,MS,1,Lamina,exposed,19
245,1,MS,1,Sheath,exposed,4
245,1,MS,2,Internode,enclosed,0
245,1,MS,2,Lamina,exposed,4
245,1,MS,2,Sheath,exposed,0
245,1,MS,3,Internode,enclosed,0
245,1,MS,3,Lamina,exposed,1
245,1,MS,3,Sheath,exposed,0
245,1,MS,4,Peduncle,enclosed,0
245,1,MS,4,Peduncle,exposed,9
245,1,MS,5,Chaff,exposed,22
246,1,MS,1,Internode,enclosed,0
246,1,MS,1,Internode,exposed,5
246,1,MS,1,Lamina,exposed,67
246,1,MS,1,Sheath,exposed,17
246,1,MS,2,Internode,enclosed,1
246,1,MS,2,Lamina,exposed,16
246,1,MS,2,Sheath,exposed,3
246,1,MS,3,Internode,enclosed,0
246,1,MS,3,Lamina,exposed,5
246,1,MS,3,Sheath,exposed,1
246,1,MS,4,Peduncle,enclosed,3
246,1,MS,4,Peduncle,exposed,34
246,1,MS,5,Chaff,exposed,78
247,1,MS,1,Internode,enclosed,1
247,1,MS,1,Internode,exposed,14
247,1,MS,1,Lamina,exposed,173
247,1,MS,1,Sheath,exposed,44
247,1,MS,2,Internode,enclosed,3
247,1,MS,2,Lamina,exposed,42
247,1,MS,2,Sheath,exposed,8
247,1,MS,3,Internode,enclosed,1
247,1,MS,3,Lamina,exposed,13
247,1,MS,3,Sheath,exposed,3
247,1,MS,4,Peduncle,enclosed,8
247,1,MS,4,Peduncle,exposed,88
247,1,MS,5,Chaff,exposed,202
248,1,MS,1,Internode,enclosed,2
248,1,MS,1,Internode,exposed,26
248,1,MS,1,Lamina,exposed,314
248,1,MS,1,Sheath,exposed,79
248,1,MS,2,Internode,enclosed,6
248,1,MS,2,Lamina,exposed,76
248,1,MS,2,Sheath,exposed,14
248,1,MS,3,Internode,enclosed,2
248,1,MS,3,Lamina,exposed,23
248,1,MS,3,Sheath,exposed,5
248,1,MS,4,Peduncle,enclosed,16
248,1,MS,4,Peduncle,exposed,160
248,1,MS,5,Chaff,exposed,364
249,1,MS,1,Internode,enclosed,1
249,1,MS,1,Internode,exposed,13
249,1,MS,1,Lamina,exposed,164
249,1,MS,1,Sheath,exposed,41
249,1,MS,2,Internode,enclosed,3
249,1,MS,2,Lamina,exposed,39
249,1,MS,2,Sheath,exposed,7
249,1,MS,3,Internode,enclosed,1
249,1,MS,3,Lamina,exposed,12
249,1,MS,3,Sheath,exposed,2
249,1,MS,4,Peduncle,enclosed,8
249,1,MS,4,Peduncle,exposed,83
249,1,MS,5,Chaff,exposed,190
250,1,MS,1,Internode,enclosed,2
250,1,MS,1,Internode,exposed,22
250,1,MS,1,Lamina,exposed,270
250,1,MS,1,Sheath,exposed,68
250,1,MS,2,Internode,enclosed,5
250,1,MS,2,Lamina,exposed,65
250,1,MS,2,Sheath,exposed,12
250,1,MS,3,Internode,enclosed,1
250,1,MS,3,Lamina,exposed,20
250,1,MS,3,Sheath,exposed,4
250,1,MS,4,Peduncle,enclosed,13
250,1,MS,4,Peduncle,exposed,138
250,1,MS,5,Chaff,exposed,314
251,1,MS,1,Internode,enclosed,0
251,1,MS,1,Internode,exposed,7
251,1,MS,1,Lamina,exposed,91
251,1,MS,1,Sheath,exposed,23
251,1,MS,2,Internode,enclosed,1
251,1,MS,2,Lamina,exposed,22
251,1,MS,2,Sheath,exposed,4
251,1,MS,3,Internode,enclosed,0
251,1,MS,3,Lamina,exposed,6
251,1,MS,3,Sheath,exposed,1
251,1,MS,4,Peduncle,enclosed,4
251,1,MS,4,Peduncle,exposed,46
251,1,MS,5,Chaff,exposed,106
252,1,MS,1,Internode,enclosed,1
252,1,MS,1,Internode,exposed,12
252,1,MS,1,Lamina,exposed,149
252,1,MS,1,Sheath,exposed,38
252,1,MS,2,Internode,enclosed,3
252,1,MS,2,Lamina,exposed,36
252,1,MS,2,Sheath,exposed,7
252,1,MS,3,Internode,enclosed,1
252,1,MS,3,Lamina,exposed,11
252,1,MS,3,Sheath,exposed,2
252,1,MS,4,Peduncle,enclosed,7
252,1,MS,4,Peduncle,exposed,76
252,1,MS,5,Chaff,exposed,173
253,1,MS,1,Internode,enclosed,1
253,1,MS,1,Internode,exposed,15
253,1,MS,1,Lamina,exposed,188
253,1,MS,1,Sheath,exposed,47
253,1,MS,2,Internode,enclosed,3
253,1,MS,2,Lamina,exposed,45
253,1,MS,2,Sheath,exposed,8
253,1,MS,3,Internode,enclosed,1
253,1,MS,3,Lamina,exposed,14
253,1,MS,3,Sheath,exposed,3
253,1,MS,4,Peduncle,enclosed,9
253,1,MS,4,Peduncle,exposed,96
253,1,MS,5,Chaff,exposed,218
254,1,MS,1,Internode,enclosed,1
254,1,MS,1,Internode,exposed,18
254,1,MS,1,Lamina,exposed,217
254,1,MS,1,Sheath,exposed,55
254,1,MS,2,Internode,enclosed,4
254,1,MS,2,Lamina,exposed,52
254,1,MS,2,Sheath,exposed,10
254,1,MS,3,Internode,enclosed,1
254,1,MS,3,Lamina,exposed,16
254,1,MS,3,Sheath,exposed,3
254,1,MS,4,Peduncle,enclosed,11
254,1,MS,4,Peduncle,exposed,111
254,1,MS,5,Chaff,exposed,252
255,1,MS,1,Internode,enclosed,0
255,1,MS,1,Internode,exposed,5
255,1,MS,1,Lamina,exposed,62
255,1,MS,1,Sheath,exposed,15
255,1,MS,2,Internode,enclosed,1
255,1,MS,2,Lamina,exposed,15
255,1,MS,2,Sheath,exposed,2
255,1,MS,3,Internode,enclosed,0
255,1,MS,3,Lamina,exposed,4
255,1,MS,3,Sheath,exposed,1
255,1,MS,4,Peduncle,enclosed,3
255,1,MS,4,Peduncle,exposed,32
255,1,MS,5,Chaff,exposed,72
256,1,MS,1,Internode,enclosed,0
256,1,MS,1,Internode,exposed,3
256,1,MS,1,Lamina,exposed,38
256,1,MS,1,Sheath,exposed,9
256,1,MS,2,Internode,enclosed,0
256,1,MS,2,Lamina,exposed,9
256,1,MS,2,Sheath,exposed,1
256,1,MS,3,Internode,enclosed,0
256,1,MS,3,Lamina,exposed,2
256,1,MS,3,Sheath,exposed,0
256,1,MS,4,Peduncle,enclosed,1
256,1,MS,4,Peduncle,exposed,19
256,1,MS,5,Chaff,exposed,44
257,1,MS,1,Internode,enclosed,0
257,1,MS,1,Internode,exposed,3
257,1,MS,1,Lamina,exposed,43
257,1,MS,1,Sheath,exposed,11
257,1,MS,2,Internode,enclosed,0
257,1,MS,2,Lamina,exposed,10
257,1,MS,2,Sheath,exposed,2
257,1,MS,3,Internode,enclosed,0
257,1,MS,3,Lamina,exposed,3
257,1,MS,3,Sheath,exposed,0
257,1,MS,4,Peduncle,enclosed,2
257,1,MS,4,Peduncle,exposed,22
257,1,MS,5,Chaff,exposed,50
258,1,MS,1,Internode,enclosed,0
258,1,MS,1,Internode,exposed,5
258,1,MS,1,Lamina,exposed,62
258,1,MS,1,Sheath,exposed,15
